"Food_Name","Food_Brand","Food_Amount","Food_Unit","Calories","Fat","Fiber","Carbs","Sodium","Protein","LogDate","Date"
"Les Sauces Hollandaise","Thomy",30,"liter",65,6.3,0,1.2,0,0.3,"2021-01-04",2021-01-04
"Kartoffeln (ohne Schale), gekocht","",135,"gram",122,0.03,0,25.58,0,2.7,"2021-01-04",2021-01-04
"Ofenlachs","Almare Seafood (Hofer)",125,"gram",273,18.75,0,5.63,0,21.25,"2021-01-04",2021-01-04
"Champion weiß","Markt Frisch",100,"gram",22,0.5,0,0.1,0,3.1,"2021-01-04",2021-01-04
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2021-01-04",2021-01-04
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2021-01-04",2021-01-04
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2021-01-04",2021-01-04
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2021-01-04",2021-01-04
"Knusperbrot Vital","Leicht Und Cross",7.5,"gram",27,0.19,0,5.18,0,0.82,"2021-01-03",2021-01-03
"Weintrauben (rot/grün), frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2021-01-03",2021-01-03
"Hej crispy bar Cookie dough","Hej Natural",45,"gram",166,6.75,0,18,0,13.95,"2021-01-03",2021-01-03
"Banane (ohne Schale), frisch","",150,"gram",140,0.27,0,30.05,0,1.73,"2019-11-15",2019-11-15
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2019-11-15",2019-11-15
"Guten Abend Brot","New Lifestyle Hofer",48,"gram",123,6.24,0,3.17,0,9.6,"2019-11-15",2019-11-15
"Spinat (Blattspinat), frisch","",30,"gram",7,0.09,0,0.18,0,0.84,"2019-11-15",2019-11-15
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",13,0.04,0,0.78,0,2.2,"2019-11-15",2019-11-15
"Puten-Farmer-Schinken","Berger",70,"gram",71,1.4,0,0.84,0,13.3,"2019-11-15",2019-11-15
"Fasten Fruchtjoghurt Kirsche","NÖM",180,"gram",99,0.2,0,15.5,0,7.6,"2019-11-14",2019-11-14
"Weintrauben, frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2019-11-14",2019-11-14
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2019-11-14",2019-11-14
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2019-11-14",2019-11-14
"Cocktail Tomaten","Spar Vital",100,"gram",28,0.1,0,3.5,0,1.6,"2019-11-14",2019-11-14
"Jungspinat","Chef Menü",30,"gram",9,0.15,0,1.08,0,0.66,"2019-11-14",2019-11-14
"Salatgurke (ohne Schale), frisch","",147.5,"gram",18,0.24,0,3.19,0,0.87,"2019-11-14",2019-11-14
"Putenschinken","Berger",100,"gram",101,2,0,1.2,0,19,"2019-11-14",2019-11-14
"Rucola, frisch","",40,"gram",12,0.28,0,0.84,0,1.04,"2019-11-14",2019-11-14
"Tortilla Wrap","Santa Maria",60,"gram",178,3,0,31.8,0,5.1,"2019-11-14",2019-11-14
"Kürbis, frisch","",116,"gram",34,0.15,0,5.32,0,1.28,"2019-11-14",2019-11-14
"Zuchini","",100,"gram",19,0.4,0,2.2,0,1.6,"2019-11-14",2019-11-14
"Riesengarnelen Thai-Curry","Almare Seafood (Aldi)",250,"gram",183,4.5,0,5.5,0,30,"2019-11-14",2019-11-14
"Knoblauchöl","Kunella Feinkost",10,"liter",82,9.1,0,0,0,0,"2019-11-14",2019-11-14
"Basmati/Jasminreis 100 g gekocht","",130,"gram",176,0.26,0,39.26,0,3.9,"2019-11-14",2019-11-14
"Banane (ohne Schale), frisch","",150,"gram",140,0.27,0,30.05,0,1.73,"2019-11-14",2019-11-14
"Guten Abend Brot","New Lifestyle Hofer",48,"gram",123,6.24,0,3.17,0,9.6,"2019-11-14",2019-11-14
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",13,0.04,0,0.78,0,2.2,"2019-11-14",2019-11-14
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2019-11-14",2019-11-14
"Puten-Farmer-Schinken","Berger",70,"gram",71,1.4,0,0.84,0,13.3,"2019-11-14",2019-11-14
"Spinat (Blattspinat), frisch","",30,"gram",7,0.09,0,0.18,0,0.84,"2019-11-14",2019-11-14
"Weintrauben, frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2019-11-13",2019-11-13
"Cocktail Tomaten","Spar Vital",100,"gram",28,0.1,0,3.5,0,1.6,"2019-11-13",2019-11-13
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2019-11-13",2019-11-13
"Salatgurke (ohne Schale), frisch","",147.5,"gram",18,0.24,0,3.19,0,0.87,"2019-11-13",2019-11-13
"Putenschinken","Berger",100,"gram",101,2,0,1.2,0,19,"2019-11-13",2019-11-13
"Rucola, frisch","",40,"gram",12,0.28,0,0.84,0,1.04,"2019-11-13",2019-11-13
"Jungspinat","Chef Menü",30,"gram",9,0.15,0,1.08,0,0.66,"2019-11-13",2019-11-13
"Tortilla Wrap","Santa Maria",60,"gram",178,3,0,31.8,0,5.1,"2019-11-13",2019-11-13
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2019-11-13",2019-11-13
"Zuchini","",100,"gram",19,0.4,0,2.2,0,1.6,"2019-11-13",2019-11-13
"Basmati/Jasminreis 100 g gekocht","",130,"gram",176,0.26,0,39.26,0,3.9,"2019-11-13",2019-11-13
"Kebab huhn","Hofer",150,"gram",203,8.25,0,6.6,0,25.5,"2019-11-13",2019-11-13
"Champions weiss","Lidl",100,"gram",19,0.4,0,0.6,0,2.2,"2019-11-13",2019-11-13
"Knoblauchöl","Kunella Feinkost",0,"liter",41,4.55,0,0,0,0,"2019-11-13",2019-11-13
"Kürbis, frisch","",200,"gram",58,0.26,0,9.18,0,2.2,"2019-11-13",2019-11-13
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2019-11-13",2019-11-13
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2019-11-13",2019-11-13
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2019-11-13",2019-11-13
"Surimi Sticks","Top Mare",33.4,"gram",40,1.34,0,4.01,0,2.67,"2019-11-12",2019-11-12
"Nimm 2 Bonbon","Storck",25,"gram",98,0,0,24.5,0,0,"2019-11-12",2019-11-12
"Heidelbeeren (Blaubeeren), frisch","",150,"gram",69,0.9,0,9.07,0,0.9,"2019-11-12",2019-11-12
"Rucola, frisch","",40,"gram",12,0.28,0,0.84,0,1.04,"2019-11-12",2019-11-12
"Salatgurke (ohne Schale), frisch","",147.5,"gram",18,0.24,0,3.19,0,0.87,"2019-11-12",2019-11-12
"Putenschinken","Berger",100,"gram",101,2,0,1.2,0,19,"2019-11-12",2019-11-12
"Jungspinat","Chef Menü",30,"gram",9,0.15,0,1.08,0,0.66,"2019-11-12",2019-11-12
"Bio Pesto alla Genovese","Barilla",10,"gram",52,5.29,0,0.68,0,0.44,"2019-11-12",2019-11-12
"Tortilla Wrap","Santa Maria",60,"gram",178,3,0,31.8,0,5.1,"2019-11-12",2019-11-12
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2019-11-12",2019-11-12
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2019-11-12",2019-11-12
"Cocktail Tomaten","Spar Vital",100,"gram",28,0.1,0,3.5,0,1.6,"2019-11-12",2019-11-12
"Zuchini","",100,"gram",19,0.4,0,2.2,0,1.6,"2019-11-12",2019-11-12
"Champions weiss","Lidl",100,"gram",19,0.4,0,0.6,0,2.2,"2019-11-12",2019-11-12
"Basmati/Jasminreis 100 g gekocht","",130,"gram",176,0.26,0,39.26,0,3.9,"2019-11-12",2019-11-12
"Kebab huhn","Hofer",150,"gram",203,8.25,0,6.6,0,25.5,"2019-11-12",2019-11-12
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",13,0.04,0,0.78,0,2.2,"2019-11-12",2019-11-12
"Spinat (Blattspinat), frisch","",30,"gram",7,0.09,0,0.18,0,0.84,"2019-11-12",2019-11-12
"Guten Abend Brot","New Lifestyle Hofer",48,"gram",123,6.24,0,3.17,0,9.6,"2019-11-12",2019-11-12
"Puten-Farmer-Schinken","Berger",70,"gram",71,1.4,0,0.84,0,13.3,"2019-11-12",2019-11-12
"Banane (ohne Schale), frisch","",150,"gram",140,0.27,0,30.05,0,1.73,"2019-11-12",2019-11-12
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2019-11-12",2019-11-12
"Himbeeren, frisch","",125,"gram",54,0.38,0,6.01,0,1.63,"2019-11-11",2019-11-11
"Weintrauben, frisch","",75,"gram",54,0.21,0,11.43,0,0.51,"2019-11-11",2019-11-11
"Knäckebrot Vital","Leicht Und Cross",14,"gram",51,0.36,0,9.66,0,1.54,"2019-11-11",2019-11-11
"Surimi Sticks","Top Mare",33.4,"gram",40,1.34,0,4.01,0,2.67,"2019-11-11",2019-11-11
"Jungspinat","Chef Menü",30,"gram",9,0.15,0,1.08,0,0.66,"2019-11-11",2019-11-11
"Tortilla Wrap","Santa Maria",60,"gram",178,3,0,31.8,0,5.1,"2019-11-11",2019-11-11
"Rucola, frisch","",40,"gram",12,0.28,0,0.84,0,1.04,"2019-11-11",2019-11-11
"Putenschinken","Berger",100,"gram",101,2,0,1.2,0,19,"2019-11-11",2019-11-11
"Cocktail Tomaten","Spar Vital",100,"gram",28,0.1,0,3.5,0,1.6,"2019-11-11",2019-11-11
"Salatgurke (ohne Schale), frisch","",147.5,"gram",18,0.24,0,3.19,0,0.87,"2019-11-11",2019-11-11
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2019-11-11",2019-11-11
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2019-11-11",2019-11-11
"Kebab huhn","Hofer",150,"gram",203,8.25,0,6.6,0,25.5,"2019-11-11",2019-11-11
"Champions weiss","Lidl",100,"gram",19,0.4,0,0.6,0,2.2,"2019-11-11",2019-11-11
"Basmati/Jasminreis 100 g gekocht","",130,"gram",176,0.26,0,39.26,0,3.9,"2019-11-11",2019-11-11
"Zuchini","",100,"gram",19,0.4,0,2.2,0,1.6,"2019-11-11",2019-11-11
"Puten-Farmer-Schinken","Berger",70,"gram",71,1.4,0,0.84,0,13.3,"2019-11-11",2019-11-11
"Guten Abend Brot","New Lifestyle Hofer",48,"gram",123,6.24,0,3.17,0,9.6,"2019-11-11",2019-11-11
"Spinat (Blattspinat), frisch","",30,"gram",7,0.09,0,0.18,0,0.84,"2019-11-11",2019-11-11
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",13,0.04,0,0.78,0,2.2,"2019-11-11",2019-11-11
"Banane (ohne Schale), frisch","",150,"gram",140,0.27,0,30.05,0,1.73,"2019-11-11",2019-11-11
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2019-11-11",2019-11-11
"Weintrauben, frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2019-11-10",2019-11-10
"Vollkornbrot  ""Guten Abend""","Hofer",26,"gram",66,2.91,0,3.64,0,5.12,"2019-11-10",2019-11-10
"Putenfrankfurter","Hofstädter",60,"gram",112,8.4,0,0,0,9,"2019-11-10",2019-11-10
"Cocktail Tomaten","Spar Vital",100,"gram",28,0.1,0,3.5,0,1.6,"2019-11-10",2019-11-10
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2019-11-10",2019-11-10
"Salatgurke (ohne Schale), frisch","",147.5,"gram",18,0.24,0,3.19,0,0.87,"2019-11-10",2019-11-10
"Basmati/Jasminreis 100 g gekocht","",100,"gram",135,0.2,0,30.2,0,3,"2019-11-10",2019-11-10
"Osolio Öl","Fit 4 Life",10,"liter",83,9.2,0,0,0,0,"2019-11-10",2019-11-10
"Chinakohlsalat","Selbstgemacht",100,"gram",50,1,0,5,0,1,"2019-11-10",2019-11-10
"Kartoffeln (ohne Schale), gekocht","",150,"gram",135,0.03,0,28.42,0,3,"2019-11-10",2019-11-10
"Apfelringe gebacken","Selbstgebacken",200,"gram",350,16,0,44,0,8,"2019-11-10",2019-11-10
"Hühnerkeule gegrillt","Eigene Herstellung",150,"gram",177,9.51,0,0,0,21.1,"2019-11-10",2019-11-10
"Kaiser Gemüse","Clever",150,"gram",60,1.05,0,6.3,0,4.2,"2019-11-10",2019-11-10
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2019-11-10",2019-11-10
"Puten-Farmer-Schinken","Berger",70,"gram",71,1.4,0,0.84,0,13.3,"2019-11-10",2019-11-10
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",13,0.04,0,0.78,0,2.2,"2019-11-10",2019-11-10
"Spinat (Blattspinat), frisch","",30,"gram",7,0.09,0,0.18,0,0.84,"2019-11-10",2019-11-10
"Guten Abend Brot","New Lifestyle Hofer",48,"gram",123,6.24,0,3.17,0,9.6,"2019-11-10",2019-11-10
"Banane (ohne Schale), frisch","",150,"gram",140,0.27,0,30.05,0,1.73,"2019-11-10",2019-11-10
"Weintrauben, frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2019-11-09",2019-11-09
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2019-11-09",2019-11-09
"Salatgurke (ohne Schale), frisch","",147.5,"gram",18,0.24,0,3.19,0,0.87,"2019-11-09",2019-11-09
"Räucherlachs","Clever",100,"gram",171,9.5,0,0.3,0,21,"2019-11-09",2019-11-09
"Cocktail Tomaten","Spar Vital",100,"gram",28,0.1,0,3.5,0,1.6,"2019-11-09",2019-11-09
"Tortilla Wraps","Beste Wahl (Rewe)",61,"gram",186,4.7,0,30.01,0,5.25,"2019-11-09",2019-11-09
"Oberskren","Mautner Markhof",20,"gram",63,5.6,0,2.4,0,0.3,"2019-11-09",2019-11-09
"Eisbergsalat","",40,"gram",6,0.04,0,1.2,0,0.36,"2019-11-09",2019-11-09
"Blattspinat","Edeka",30,"gram",7,0.12,0,0.18,0,0.84,"2019-11-09",2019-11-09
"Rind, Rindfleisch, mager","",100,"gram",151,4,0,0,0,29,"2019-11-09",2019-11-09
"Champions weiss","Lidl",100,"gram",19,0.4,0,0.6,0,2.2,"2019-11-09",2019-11-09
"Rama Cremefine 7% Zum Kochen","Rama",50,"liter",45,3.5,0,2.25,0,0.5,"2019-11-09",2019-11-09
"Knoblauchöl","Kunella Feinkost",10,"liter",82,9.1,0,0,0,0,"2019-11-09",2019-11-09
"Zucchini, frisch","",400,"gram",92,1.16,0,9.04,0,8.12,"2019-11-09",2019-11-09
"Zwiebel, frisch","",63.75,"gram",19,0.16,0,3.14,0,0.75,"2019-11-09",2019-11-09
"Kartoffeln (ohne Schale), gekocht","",150,"gram",135,0.03,0,28.42,0,3,"2019-11-09",2019-11-09
"Puten-Farmer-Schinken","Berger",70,"gram",71,1.4,0,0.84,0,13.3,"2019-11-09",2019-11-09
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",13,0.04,0,0.78,0,2.2,"2019-11-09",2019-11-09
"Guten Abend Brot","New Lifestyle Hofer",48,"gram",123,6.24,0,3.17,0,9.6,"2019-11-09",2019-11-09
"Spinat (Blattspinat), frisch","",30,"gram",7,0.09,0,0.18,0,0.84,"2019-11-09",2019-11-09
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2019-11-09",2019-11-09
"Banane (ohne Schale), frisch","",150,"gram",140,0.27,0,30.05,0,1.73,"2019-11-09",2019-11-09
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2021-01-03",2021-01-03
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2021-01-03",2021-01-03
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2021-01-03",2021-01-03
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2021-01-03",2021-01-03
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2021-01-03",2021-01-03
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2021-01-03",2021-01-03
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2021-01-03",2021-01-03
"Kartoffeln (ohne Schale), gekocht","",200,"gram",180,0.04,0,37.9,0,4,"2021-01-03",2021-01-03
"Les Sauces Hollandaise","Thomy",30,"liter",65,6.3,0,1.2,0,0.3,"2021-01-03",2021-01-03
"Ofenlachs","Almare Seafood (Hofer)",125,"gram",273,18.75,0,5.63,0,21.25,"2021-01-03",2021-01-03
"Brokkoli (Broccoli), gekocht","",150,"gram",41,0.3,0,3.05,0,4.2,"2021-01-03",2021-01-03
"Clementinen","Clementinen",100,"gram",47,0.2,0,12,0,0.9,"2021-01-03",2021-01-03
"Hej crispy bar Cookie dough","Hej Natural",45,"gram",166,6.75,0,18,0,13.95,"2021-01-03",2021-01-03
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2021-01-03",2021-01-03
"Hej crispy bar Cookie dough","Hej Natural",45,"gram",166,6.75,0,18,0,13.95,"2021-01-02",2021-01-02
"Weintrauben (rot/grün), frisch","",75,"gram",54,0.21,0,11.43,0,0.51,"2021-01-02",2021-01-02
"Fitness nutritious energy","Nestlé",23.5,"gram",88,1.88,0,14.97,0,1.55,"2021-01-02",2021-01-02
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2021-01-02",2021-01-02
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2021-01-02",2021-01-02
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2021-01-02",2021-01-02
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2021-01-02",2021-01-02
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2021-01-02",2021-01-02
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2021-01-02",2021-01-02
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2021-01-02",2021-01-02
"Rapsöl","",15,"gram",133,15,0,0,0,0,"2021-01-02",2021-01-02
"Champion weiß","Markt Frisch",70,"gram",15,0.35,0,0.07,0,2.17,"2021-01-02",2021-01-02
"Bouillon Pur Huhn","Knorr",150,"liter",9,0.6,0,0.45,0,0.15,"2021-01-02",2021-01-02
"Hühnerfilet","Selbstgemacht",100,"gram",135,1.9,0,4.2,0,25.9,"2021-01-02",2021-01-02
"Fixeinbrenn","Knorr Fix",25,"gram",140,7,0,11.5,0,1.75,"2021-01-02",2021-01-02
"Eisbergsalat mit Dressing","VW",175,"gram",75,5.02,0,4.88,0,1.94,"2021-01-02",2021-01-02
"Jasminreis gekocht","Selbstgemacht",100,"gram",111,0.19,0,24.82,0,2.35,"2021-01-02",2021-01-02
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2021-01-02",2021-01-02
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2021-01-02",2021-01-02
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2021-01-02",2021-01-02
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2021-01-02",2021-01-02
"Raclette","Eigene Herstellung",1000,"gram",1000,50,0,0,0,0,"2021-01-01",2021-01-01
"Esterhazyschnitte","Konditorei",130,"gram",468,22.1,0,63.7,0,0,"2021-01-01",2021-01-01
"Raclette","Eigene Herstellung",1000,"gram",1000,50,0,0,0,0,"2021-01-01",2021-01-01
"Familien Himbeerschnitte","Merkur Backshop",100,"gram",224,3.4,0,43,0,4.2,"2021-01-01",2021-01-01
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2021-01-01",2021-01-01
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2021-01-01",2021-01-01
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2021-01-01",2021-01-01
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2021-01-01",2021-01-01
"Weintrauben (rot/grün), frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2020-12-31",2020-12-31
"Fitness nutritious energy","Nestlé",23.5,"gram",88,1.88,0,14.97,0,1.55,"2020-12-31",2020-12-31
"Hej crispy bar Cookie dough","Hej Natural",45,"gram",166,6.75,0,18,0,13.95,"2020-12-31",2020-12-31
"Esterhazyschnitte","Konditorei",130,"gram",468,22.1,0,63.7,0,0,"2020-12-31",2020-12-31
"Raclette","Eigene Herstellung",1000,"gram",1000,50,0,0,0,0,"2020-12-31",2020-12-31
"Familien Himbeerschnitte","Merkur Backshop",100,"gram",224,3.4,0,43,0,4.2,"2020-12-31",2020-12-31
"Eisbergsalat","Salat",100,"gram",14,0.1,0,3,0,0,"2020-12-31",2020-12-31
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-12-31",2020-12-31
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-12-31",2020-12-31
"Babyspinat","Diverse",20,"gram",4,0.06,0,0.3,0,0.46,"2020-12-31",2020-12-31
"Rapsöl","",15,"gram",133,15,0,0,0,0,"2020-12-31",2020-12-31
"Zucchini, gekocht","",150,"gram",33,0.44,0,3.39,0,3.06,"2020-12-31",2020-12-31
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-12-31",2020-12-31
"Hühnerfilet","Selbstgemacht",100,"gram",135,1.9,0,4.2,0,25.9,"2020-12-31",2020-12-31
"Essig & Öl Dressing","Kühne",30,"liter",26,1.6,0,2.4,0,0.1,"2020-12-31",2020-12-31
"Champion weiß","Markt Frisch",100,"gram",22,0.5,0,0.1,0,3.1,"2020-12-31",2020-12-31
"Eisbergsalat","Salat",100,"gram",14,0.1,0,3,0,0,"2020-12-31",2020-12-31
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-12-31",2020-12-31
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-12-31",2020-12-31
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-12-31",2020-12-31
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-12-31",2020-12-31
"Weintrauben (rot/grün), frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2020-12-30",2020-12-30
"Hej crispy bar Cookie dough","Hej Natural",45,"gram",166,6.75,0,18,0,13.95,"2020-12-30",2020-12-30
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-12-30",2020-12-30
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-12-30",2020-12-30
"Karottentortilla","No  Fairytales",40,"gram",92,1.4,0,15.08,0,2.16,"2020-12-30",2020-12-30
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-12-30",2020-12-30
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-12-30",2020-12-30
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-12-30",2020-12-30
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-12-30",2020-12-30
"Babyspinat","Diverse",20,"gram",4,0.06,0,0.3,0,0.46,"2020-12-30",2020-12-30
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-12-30",2020-12-30
"Salatgurke (ohne Schale), frisch","",147.5,"gram",18,0.24,0,3.19,0,0.87,"2020-12-30",2020-12-30
"Essig & Öl Dressing","Kühne",30,"liter",26,1.6,0,2.4,0,0.1,"2020-12-30",2020-12-30
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-12-30",2020-12-30
"Hühnerfilet","Selbstgemacht",100,"gram",135,1.9,0,4.2,0,25.9,"2020-12-30",2020-12-30
"Rapsöl","",15,"gram",133,15,0,0,0,0,"2020-12-30",2020-12-30
"Champion weiß","Markt Frisch",100,"gram",22,0.5,0,0.1,0,3.1,"2020-12-30",2020-12-30
"Eisbergsalat","Salat",100,"gram",14,0.1,0,3,0,0,"2020-12-30",2020-12-30
"Eisbergsalat","Salat",100,"gram",14,0.1,0,3,0,0,"2020-12-30",2020-12-30
"Zucchini, gekocht","",150,"gram",33,0.44,0,3.39,0,3.06,"2020-12-30",2020-12-30
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-12-30",2020-12-30
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-12-30",2020-12-30
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-12-30",2020-12-30
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-12-30",2020-12-30
"Hej crispy bar Cookie dough","Hej Natural",45,"gram",166,6.75,0,18,0,13.95,"2020-12-29",2020-12-29
"Fitness nutritious energy","Nestlé",23.5,"gram",88,1.88,0,14.97,0,1.55,"2020-12-29",2020-12-29
"Weintrauben (rot/grün), frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2020-12-29",2020-12-29
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-12-29",2020-12-29
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-12-29",2020-12-29
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-12-29",2020-12-29
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-12-29",2020-12-29
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-12-29",2020-12-29
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-12-29",2020-12-29
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-12-29",2020-12-29
"Rapsöl","",15,"gram",133,15,0,0,0,0,"2020-12-29",2020-12-29
"Hühnerfilet","Selbstgemacht",100,"gram",135,1.9,0,4.2,0,25.9,"2020-12-29",2020-12-29
"Zucchini, gekocht","",75,"gram",17,0.22,0,1.7,0,1.53,"2020-12-29",2020-12-29
"Champion weiß","Markt Frisch",100,"gram",22,0.5,0,0.1,0,3.1,"2020-12-29",2020-12-29
"Farmersgemüse","Iglo",100,"gram",40,0.7,0,5,0,2.3,"2020-12-29",2020-12-29
"Jasminreis gekocht","Selbstgemacht",100,"gram",111,0.19,0,24.82,0,2.35,"2020-12-29",2020-12-29
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-12-29",2020-12-29
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-12-29",2020-12-29
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-12-29",2020-12-29
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-12-29",2020-12-29
"Weihnachtskekse","Selbstgemacht",49,"gram",153,4.12,0,31.46,0,2.55,"2020-12-28",2020-12-28
"Weihnachtskekse","Selbstgemacht",49,"gram",153,4.12,0,31.46,0,2.55,"2020-12-28",2020-12-28
